"semaine";"AMIENS";"ANGERS LA BAUMETTE";"ANGLET (PONT DE L'AVEUGLE No2)";"AQUAVARA";"AUXERRE - APPOIGNY";"BASTIA-SUD";"BESANCON - PORT-DOUVOT";"BONNEUIL-EN-FRANCE";"BORDEAUX (LOUIS FARGUE 2)";"CANNES";"CAP SICIE - AMPHITRIA";"CARCASSONNE NOUVELLE";"CARRE DE REUNION";"CHALON SUR SAONE-PORT BAROIS";"CLERMONT-FERRAND";"CRAN-GEVRIER - SILOE";"DIJON";"EVRY CENTRE-CAECE";"GRANDE-SYNTHE";"GRENOBLE / AQUAPOLE";"LA BAULE-ESCOUBLAC-GUERANDE LIVERY";"LA ROCHELLE";"LAGNY-SUR-MARNE ST THIBAULT-DES-VIGNES";"LE HAVRE";"LENS LOISON SOUS LENS";"LESCAR";"LILLE-MARQUETTE-LEZ-LILLE";"LIMOGES";"LMM_LE MANS - LA CHAUVINIERE";"LYON - SAINT FONS";"MAERA (EX CEREIREDE)";"MARSEILLE";"MAXEVILLE";"METZ";"MONDEVILLE";"NANTES 1-TOUGAS";"NICE-HALIOTIS";"NIMES";"ORLEANS LA CHAPELLE-SAINT-MESMIN";"PARIS MARNE AVAL";"PARIS SEINE-AMONT";"PARIS SEINE-CENTRE";"POITIERS LA FOLIE";"REIMS";"RENNES";"ROUBAIX-WATTRELOS";"ROUEN";"SAINT-BRIEUC LE LEGUE";"SAINT-ETIENNE - FURANIA";"SAUSHEIM";"STEU DE: BREST (ZONE-PORTUAIRE)";"STRASBOURG - LA WANTZENAU";"TOULOUSE GINESTOUS";"TOURS, LA RICHE LA GRANGE DAVID";"VALENCIENNES";"National_12";"National_54"
"2024-S21";369,010899673938;2156,66628886698;3497,10395976656;1824,29619023296;794,891408585086;NA;385,874053447488;NA;2694,67174176534;NA;617,487859617422;1575,45196743337;NA;NA;4455,66443500958;2692,43341894794;484,616840785701;NA;518,341061198813;1401,46017287823;955,326717047956;1738,70388107781;NA;3277,76421325789;457,728471018495;4267,04622219931;467,097611690567;3383,99938532532;1173,21149668279;3796,17950215969;1460,09071122074;2979,16552365355;724,224383378692;412,719931738127;1303,24923787735;3371,84804451827;3418,93698923036;3394,07097819959;2480,25200895738;NA;NA;2212,79234109874;NA;576,823181656797;1795,93880005174;NA;2206,55289231095;1805,71090950309;3066,66036221253;365,806952076387;2545,4712609086;585,889253341537;5463,02948350371;1709,25636925077;208,116416215796;2462,93674493049;2326,33139008751
"2024-S22";484,373149200041;2640,09935110712;5384,83100522615;2572,6393401263;1016,09673902553;927,986711572129;422,754358202317;1827,06870505891;3593,05852043088;3218,00414024712;861,577649140462;1758,21838452852;1534,65332059158;400,071910852356;5526,81447835106;3629,00601119923;581,443123699797;1334,49785428841;707,739595042196;2153,16229247413;1375,77003651017;3167,82626093188;1766,32946154177;4721,28246966563;519,210572058754;8553,28936254746;640,383352144002;4455,66087501125;1682,01390164729;5356,3212090173;2256,81568119527;4916,00339142747;741,471752016378;550,771972748722;1988,41149749241;4822,036540999;4796,05961293138;4297,87536718982;3461,50662512113;2359,00263342917;1790,7300872614;2943,49054513327;4616,9509336554;761,918972383128;2724,51967234523;NA;2825,90361220328;4121,67301857587;3847,72972526374;422,353508308744;3518,79036980983;790,034120412212;8242,59591044757;2270,68762392159;283,956156125582;3704,1633761813;2531,65991533541
"2024-S23";623,567868922317;3088,12877566206;8124,55865853255;3410,14293295009;1212,92005900341;1127,76094050932;510,713194706919;1914,48422838772;5669,73545459692;4069,95630745252;1110,04486107683;1925,96286225041;1555,57477511177;513,862710426056;6762,32591918826;5176,4886615841;705,16961965627;1370,62020829728;953,562689517808;3333,86496759878;2095,93696490221;5493,83190107644;1975,46894115009;6047,87273511221;584,226891155708;15032,2977317568;860,260824903318;5512,64086829768;2311,19269118198;6845,33967675973;3723,0387864544;6887,47237281467;758,604915769366;799,675796132683;3008,20302136822;6404,34573448722;6428,73475600498;5340,85949204849;4746,35643976186;2644,83775159667;1867,66837512285;3451,69699950319;5881,83350418232;1060,2248616704;4015,98053998624;NA;3578,22438139776;6357,57081886851;4587,95614602704;488,843173296924;4834,12029454137;1078,07423321799;10422,0031434351;3071,51380196342;420,128286407809;4992,20618831649;3078,83956868935
"2024-S24";706,874519560672;3583,63514883332;10680,0755004781;4100,12017982595;1364,92359360622;1246,50530810848;623,910665782515;1939,46346663159;8512,74522220678;4491,45054336269;1339,7475532332;2010,9615314924;1548,64958834439;660,253105098879;7788,47598673332;6928,30814951994;915,463710584713;1355,31480489957;1166,79024973305;4425,5890109336;3193,40573781547;7565,92416213274;2010,56479902391;6872,99578878736;635,933196875143;17363,0660451262;978,762908435046;5489,96089322748;2957,07879590703;6123,37837224095;5761,43249016588;6446,94698827958;802,391357082528;1120,08389648433;4091,2874943558;6624,38312371512;7723,96825112854;5926,32487970682;5995,31746054884;2673,23677952918;1801,02383792872;3698,03134553859;NA;1449,62170491442;5041,13562004556;NA;4105,16924506209;8542,29161559209;NA;550,308814239328;6795,45183861571;1397,36111648225;9390,42600667507;4392,93224255179;601,533058900569;5131,23028413082;3234,84504448313
"2024-S25";766,753531614424;4113,76710364534;13281,5935548626;4677,15004623472;1319,46060081969;1326,20096128283;724,927420764078;1898,43295808837;9404,42305503718;4519,94736604832;1527,73938418728;2123,29964716197;1529,07860352684;846,394750554111;7701,42421284017;7696,52752157337;1235,27040912536;1437,07016336338;1026,09191173038;5602,79899047607;4648,83550366351;9696,78943500294;2017,63704205397;6508,85034327058;684,358761928082;16683,5387532588;1047,04244473609;5175,20021879602;3756,8890249744;5121,45123144609;6296,05901584314;5268,47273953522;965,05644953358;1321,85826855519;5077,31220291332;6345,77417630483;7310,38224850795;4583,74511271091;7045,05096595795;2526,44689836678;1691,33048110678;3704,65800743429;7248,50033831003;1814,15238788746;5803,51974862215;NA;4585,86409974184;11260,9837575353;5443,70450676821;568,419840837412;9325,614428046;1534,94160233097;7661,65053157995;6084,35973017591;704,34095535019;4885,58271723303;3195,06625471102
"2024-S26";777,083212187696;5082,62327893049;18031,0723481742;5184,454101373;1226,02090485821;1511,34358789217;803,184831185574;1822,74356160466;9116,21625222917;4181,8659867081;1603,2734307684;2272,4684925929;1563,99968900878;1007,9514962195;7080,74355260685;7565,98620852712;1560,66253843306;1496,03920258711;801,096223639382;7174,83627217404;6285,29848624294;13249,6333121797;2247,31887215469;5811,79879941194;739,709586818875;12552,2570667017;986,714677253236;4956,99538823367;5021,78565620313;4654,28317797653;6361,98704041283;4137,07785380859;1124,3286062652;1392,8453077635;5396,45337993774;6936,03765346502;6474,28513857547;3433,49382546674;7639,43913953586;2196,91032820279;1636,68738838499;3290,02267369413;7505,0885117159;2054,34975938602;5595,32029364929;NA;5283,0351114992;13069,9842583759;5482,16617554972;568,051492894927;11639,7430623165;1536,56206153767;6608,80169141296;8061,16602488808;756,476509531368;4634,31398492311;3075,86714355141
"2024-S27";760,518928018245;6100,02855985236;21769,3684015745;5484,09075335613;1275,02364717286;1715,28586297758;798,560221121636;1746,72712019961;7335,37230312506;3646,03896393887;1431,63256781237;2780,64853506604;1548,4134259997;959,664533561857;6671,24842842861;6252,48071922024;1592,9958293276;1473,40179781794;620,941674085652;8558,51694705763;7173,07806804482;15739,7346306758;2518,90701068848;5068,94453415261;769,101661055107;8668,00078893032;899,719957928012;4592,81633928129;6262,60490102804;4321,01425189914;7343,51805765089;2959,74478456889;1109,67540273922;1167,88848618058;5304,80525127888;7360,9563953266;5457,31140869791;2984,34504810907;7693,84304646573;1853,35509817286;1558,19985367544;2819,80020321222;7209,27416616489;1851,37814458113;5140,0953366839;NA;5866,66463824876;12015,089670612;5141,16191532283;571,770916316023;13095,5061819676;1346,86163372261;5792,06184078379;9673,75169289659;726,581094511523;4309,8098957473;2872,67735245432
"2024-S28";881,402818050658;6779,8378157633;18839,2636338405;5646,33209704954;1319,40795988834;2013,92192616296;765,559715576709;NA;5576,50615854764;2840,47261665028;1231,15330354466;3335,72852155595;1435,93645840632;844,696443217294;5884,38854906529;4608,71255580389;1490,72244489098;1432,05545462384;491,905854705289;8948,70381422458;7253,71780767173;13215,7520420703;2926,60341800529;4299,63861251301;NA;6467,96968799438;809,078402885023;3926,72200238899;NA;4850,50313718799;7876,21852863358;1868,01987552484;1068,175978227;938,378840498256;4773,9201327452;6531,40066108972;4777,97418516072;2776,63920782032;6602,77102478018;1629,43168610088;1400,56681869656;2518,06700872845;6486,02980665982;1597,36780864032;5079,8862666313;NA;6053,58339769899;9845,83616934066;4168,66506505954;564,633914942709;12163,3911669048;1153,33167871721;5629,87304626987;8954,56277203154;672,500688510092;3900,56429476172;2603,03580891179
"2024-S29";998,133123762242;7075,83485162894;13561,0209752477;5349,75072917552;1410,55514743631;2267,62306659593;742,640739345757;1515,56041309826;4538,99249207051;2218,67330065421;1052,41532111169;3500,77962480286;1286,32472768447;699,226527533426;4162,11194426994;3109,91745776081;1216,14344136762;1383,07220097987;457,995582392155;8213,6159973313;6008,1583172445;9640,9807839621;3237,79949111007;3893,69208914082;715,370276024876;4942,54432252243;807,238847650686;3468,29919583252;6997,92000231252;5623,77599691364;7737,30734754966;1227,43720841423;1051,51829934181;824,732731429018;4080,41723494983;5593,82196279788;5329,18564421724;3821,82614479443;5291,07753133393;1435,52442113944;1235,63682413259;2270,17474264084;5445,68890654963;1519,69802282735;5079,84764238827;NA;5867,15074596549;6944,93458667626;3311,74515613307;578,780484249272;10382,1605070346;1100,04468020506;5450,07226926752;7117,16242079554;703,078276307605;3475,57627403934;2347,78785683764
"2024-S30";909,779519008737;6139,0796774957;6822,66599487285;4887,41000337978;1292,90932573238;2335,25338921771;667,119892673027;1364,85933573065;4058,19616701857;1865,92325709972;929,579116995355;3411,64398856135;1022,99251469348;567,857666979716;3388,77325191742;1726,06917837771;942,575724679776;1260,41734006289;424,393243729052;5574,20468556447;4356,08518400635;5689,61819581931;3122,86298804606;3532,53646780391;577,179087211779;4045,60106375316;803,026483760701;3718,92959916042;6385,95425429867;5947,9241234957;5470,42789748011;872,40104696874;985,75563672974;741,430049282715;3217,84056747523;4420,70745039795;6667,29980455458;5068,80883510837;3999,07180071155;1313,87519521416;1016,97034919548;2090,74358564633;4052,58997649211;1365,87873038135;5318,4015056059;NA;5149,18090211851;4975,52384724024;2484,11788060782;497,271490471215;8147,93630764396;1018,81547960716;5492,55326252301;5468,946735493;638,450729312964;2959,48256285554;2048,68421412405
"2024-S31";770,057845591345;5086,70143360573;3334,87494114289;4179,53614534617;1123,79377264112;1495,34390162787;590,442987161277;1128,37074891473;3691,76125459645;1981,19197350433;830,171240241038;2996,61516838062;813,924311218229;455,553373473091;2823,60762316727;975,353032425452;759,637475719544;1160,42379643511;385,504205172363;3649,23032231346;3088,5111679789;3273,32688521347;2417,31865219456;3312,59870447846;448,586773981645;3684,95409983924;771,071719057923;4203,7423917392;5481,87180998889;6117,45422194809;3531,08095474943;920,772696296898;869,445324958945;673,711689882799;2635,601104834;4713,21060643344;8349,08781758724;6140,37573278926;3200,9606083649;1131,65182549241;921,121487066079;2008,76911302626;2592,23876311087;1196,03379112026;5302,02721010001;NA;4079,17837669231;3690,02405312418;2003,19578576678;420,31387221624;6199,2529078479;925,304641698405;5053,23980018861;4884,02422800356;551,518670776714;2650,98708037477;1835,08022211986
"2024-S32";611,515731768182;4486,92770914366;1898,68915936089;3550,3252265146;896,1692946001;962,087490614644;561,8256776499;957,8689689344;3168,2387796694;2193,58015491601;802,242663689145;2102,03761012301;669,785666484031;392,518585655977;2551,53180833189;628,589279636095;615,49092014592;1187,28008280741;312,700001157749;2542,07963396324;2512,116807613;2119,46688602875;1815,08482722839;3137,93532261585;358,114750291571;3608,13241011538;663,791077700985;4827,92755447047;4311,03210530625;5913,20220138516;1859,93375158904;1059,68637038535;740,833918720597;650,210327341178;2731,45471446626;5255,76333468074;8815,23580798757;4156,27760228629;2692,36514475043;995,001167860951;860,225316684894;1967,14449779195;1715,26237153128;1096,19956719695;5336,41475958251;NA;3233,46052047345;3285,93441781729;1735,0592506215;378,520805889062;4568,53273527424;815,513037347804;4380,25718554975;4619,66549228507;445,409724217777;2448,47812629059;1658,49178139411
"2024-S33";427,31484284865;4069,52970989059;1252,3401864866;3026,37587823458;673,472465957446;1031,28938866412;518,781416111892;971,865367340491;2766,00942718368;2191,82095417057;814,770673850421;1508,08224227404;668,73220037256;340,062738166839;2498,65317052159;509,043067536058;498,023664003967;1254,99000226141;250,205513678157;2531,69315947242;2240,4669235449;1547,80570196796;1505,9295791365;3111,13030646041;287,490529594403;4046,47879311048;490,605846896446;5520,92663872018;3465,46995029879;5660,1713999512;1089,74995297832;1334,31136042741;555,680281210701;607,512440206551;2977,03484199872;5998,92644189096;8658,66997042869;2681,05259564513;2553,24518061505;957,908165188044;828,106710174229;1912,14529919491;1413,5596475663;978,854659757789;5735,42959176054;NA;2813,52811910531;3143,59976827334;2129,18790553236;342,665023543203;3581,31085461843;701,720067260744;2999,86048353455;4975,32987909782;351,296980234342;2348,60885194862;1573,11059796624
"2024-S34";304,46199635699;4207,29033166231;1552,75360504357;2790,14360149894;441,899789072276;1177,38785519024;385,807380436817;1046,41965240496;2485,93547725842;2320,79040509287;801,865668509302;1444,86886302647;713,978409032269;252,727841186731;2906,219799722;788,062949587739;354,372767902172;1401,8113517067;176,999075007409;2860,99975727064;2418,45636444653;1686,51121706768;1323,31163601007;3704,99725026531;223,954807691054;4755,44720592513;364,286256488847;5843,0198777935;3423,44073508301;5587,56681416578;1149,14559297954;1726,10174140721;423,124366991351;424,841107820487;3137,46382504392;6888,37060835986;6807,81077166177;2172,95932173312;2658,36648732823;960,029327778492;841,121571817635;1872,8179149061;1376,76760801228;681,725155276121;6361,23195912758;NA;2686,75987584503;3240,8124007524;2737,61647720737;302,324551882854;3532,63642588586;514,57339349349;2217,70062822676;5600,97731184546;254,993877206175;2439,57930743737;1576,04346377439
"2024-S35";243,277593567722;4193,37385083747;2181,68331336181;3187,69901745628;313,610881940671;1267,88049355496;298,317498978032;1257,89113551154;2396,35405932644;2801,23895337216;838,714772689276;1549,50393042536;802,427145120891;202,003150492548;3643,19053038653;1444,67755724916;275,232444507143;1499,69321466804;133,561446372176;4180,90964325125;2797,90246567947;2109,00130095598;1411,73092479429;4571,62968467822;189,408735149225;5912,25944129409;275,786157795581;6163,88985567196;3635,41885443058;5668,66538651267;1487,67877627921;1718,26959918155;347,75442719221;310,718357782486;3483,68983445174;6914,24032696065;5351,23944001632;1949,91379035071;3375,65940505117;1050,07801260901;953,968490506599;1807,4202104955;2092,29871533317;491,719133059505;7579,49063757803;NA;3327,60878802974;3563,01055824849;2729,80325439814;277,933946664486;3887,06290191556;390,504939548132;2555,59142524403;6361,85028879749;199,247928359733;2716,19447769108;1702,13826304026
"2024-S36";223,593065350122;3442,7844639385;2436,18533688901;4077,28981036302;304,183891783278;1394,84064978664;288,514016236431;1545,42467043971;2795,48916016847;3474,61117354414;1216,82568129725;2040,59981359248;923,143328902479;223,718629143482;4431,14344385857;2880,21102180916;296,842600526382;NA;148,716836244911;6389,51322866624;NA;2645,70746808811;1590,11499336947;5393,07404666231;211,078457651098;7026,74278986674;269,916800059531;6736,24468484771;4157,43664038991;6024,5846698029;2781,2604038506;1661,06995134337;320,871541006962;322,386633031248;4258,33470319417;6965,2906476579;5406,76599301777;2256,81508876489;4469,91243716899;1177,17916299445;1109,19825111858;1823,99450776645;3454,47797263237;488,103329070938;8796,35743934422;NA;4376,45807101783;4142,38621568025;2733,47754011126;287,929265623276;5427,30956768562;384,062142292578;3265,60845521;NA;216,591374158555;3169,35431018423;1911,93520505856
"2024-S37";299,436829326208;2724,4698133339;2562,47887314577;6570,27373247042;333,84429844392;1848,45742050145;310,173850922738;1813,61203563466;3381,23296598227;4537,18731518303;1749,46516390405;2791,68207485708;1050,44336554849;276,783021423724;5405,06185045752;5749,22899565382;359,810321627248;1134,97841489867;185,766334731012;8144,05247268682;4556,07593616727;3395,61744909493;1834,96946204613;6229,52512083429;254,770659009402;6422,04795816686;287,128970496587;7199,04424157592;4838,21840654035;6587,29160254607;5338,76132026393;1513,43443793677;446,182928289447;371,751380688697;5242,06313428829;7398,6067778178;5778,59913209048;3450,08701162733;5403,45029152969;1324,57698178973;1314,56520771325;2139,77914160952;5571,93137785913;535,372274933171;10156,524449387;NA;5930,01694355803;4938,836716258;2979,56223534807;320,997886356155;7593,26068781511;417,202900065092;4456,43021366618;8577,35250311638;260,815419772013;3702,47506757772;2293,68523611798
"2024-S38";465,989114762798;1893,72737733514;2294,1704516654;NA;479,532719066821;1422,84626728722;460,284476445475;1881,84154098579;4436,91345610898;6077,00123427138;1943,70071545543;3830,92409710387;1176,22843722359;414,563147594135;7999,60297332552;8675,25944254352;549,810470247276;1030,88873509511;257,688934561541;8886,92613441336;5769,87793785022;4783,66828363261;2008,90827795049;6382,85465241855;330,811089300865;5690,16201688319;362,087661107512;7873,19935067072;5625,30738341388;8352,56271978394;7169,50606545891;1998,38119123338;651,102363380167;510,064464277793;7094,57666582754;9111,6158750885;7222,84064394173;5370,63669552118;7079,91339112914;1358,7161762609;1476,06529676699;2652,81879036964;7191,83608649071;704,602063136715;9316,43628851572;NA;7078,9283637807;6409,33837812992;3971,31191645448;397,623053275452;8974,23408153222;521,671794195705;6302,40924717434;9793,54600638754;343,241813057888;4398,43039159433;2677,07785751374
"2024-S39";728,839659484701;1375,33713826288;1907,81997582312;16972,6260633382;716,14473524939;1019,10047980406;701,233330816845;1815,39284991536;5585,60901320267;7684,96379209553;1958,96950057989;4507,87729761214;1261,8547971066;619,559004191432;11111,2540047457;10969,7297457647;803,603183203479;941,377852606523;348,54743893141;8934,85296518805;6813,12826185077;6330,42552052296;2103,96681930805;6335,41885513019;426,539587609699;5075,82571950616;424,647605746762;8269,73008606933;6246,38268330814;10133,0719833981;7887,24350386596;2829,82347857407;814,403388528418;716,507712109924;9036,48850058449;10796,0017268011;8552,44787531658;6359,61212492785;8941,7902880588;1338,07975829019;1587,23529904692;3178,08144396125;8022,90192403764;917,801856982943;7637,90016309574;NA;7985,99569294892;7961,78626600596;5012,7239847213;506,249507951528;9406,28352176956;669,086556915879;8363,35437793256;10429,434416134;448,839110664293;5082,46041407114;3040,60969757446
"2024-S40";871,509038213052;1327,41104757709;1479,82244907548;17338,0838826738;875,268025843755;892,979932941498;857,520811334968;1647,75266237937;5269,55910320346;7458,36578185659;1638,26327441018;4636,98289436857;1185,68941899272;735,953949658164;10997,666051016;10823,4924730763;1090,30900303855;880,693776391152;372,840494260066;8480,16611221462;6877,80461119359;6304,03879676678;1977,25171309022;6524,89947922523;476,092607773667;5278,41951583393;481,237040289145;7451,95360502066;5938,2828857763;9897,50518286518;6102,5939250804;3632,28956064774;937,657391706117;843,824093902001;8778,52192957873;10127,0287489558;7103,13991895605;6642,04800530294;9928,71166010866;1240,72651094495;1508,62134624554;3170,30479681489;6725,85086342089;923,394383410521;5496,84166679794;NA;8292,36471106658;8204,36982086879;4937,3918381098;650,211424696098;7652,81102508402;769,611523273336;8017,66985704583;9665,05072279289;495,556947829063;5077,93518282362;2911,94414487888
"2024-S41";895,30415655469;1431,08913799514;1218,13917036735;14368,8974372654;963,080396411446;872,602558975088;869,331333228596;1410,25295002655;4677,88372752709;6661,21361871715;1373,23717012479;3846,52564398819;1089,32726780046;766,627055227064;9037,08409786762;9133,43635424268;1150,03337716693;848,125245619037;359,475948582534;7860,05830711152;6249,74523956811;5408,32814471443;1840,68346438333;6736,94698672856;482,642999481588;5220,9043359901;483,219907137919;6274,22387886279;5232,79923937005;8280,51003902972;4272,13321879005;4220,57612206055;901,856265622977;935,866893064318;7290,92508102892;8270,6410831762;5467,21769095448;NA;9484,44456608227;1137,15372267063;1426,53523211752;2892,55987850197;5097,23798687728;866,852171482513;3844,45325806528;NA;7747,48258048417;7338,39347645617;3966,3496500357;767,510900965826;5514,56099935184;861,663750159099;6700,70054622227;8187,16958074688;523,47731080494;4650,03181517198;2576,15609746866
"2024-S42";758,300894144984;1678,5526486333;1179,60543444275;9264,84583828616;914,40556413055;982,362143177836;664,347621519263;1139,84229061281;4194,84286297766;5747,31993365852;1287,60928296884;2703,03738816124;1031,19027213657;672,88344989959;6095,65959377439;6806,30769613221;1027,57526729142;856,389115250592;311,66840102295;7436,12849981417;5005,66906174504;4018,4728849307;1782,27688553303;6950,79282174524;428,22966089453;4518,43166488702;453,586444700834;5043,25175387773;4316,70904136578;5726,02710882242;3040,19407601074;4139,53591135935;774,216455222043;971,343408087212;5154,10428037684;5769,47932012489;4266,40454519016;4709,09636986815;7378,77671886187;1062,16036217812;1422,33763449007;2413,54846671916;3823,87464269669;782,540285011889;2808,7478543614;NA;6294,58208422359;5506,49896643489;2439,43793221732;756,555194317969;3646,6949151623;934,457637935603;5031,15467620083;6287,88292533977;536,807570951748;3865,79611700311;2191,79492259541
"2024-S43";543,221709037476;2190,0845108433;1239,18225074699;4782,71608205061;767,903917017954;1241,67701481684;408,304675496141;866,755553562411;3603,38715435839;4624,03719784129;1253,68170421963;1616,83277351917;967,55556795316;509,518167869152;3405,62938164872;4361,16736773258;790,146555616702;893,179210727492;242,287938581877;6938,13206128815;3571,78398969484;2571,84311121698;1726,7327441693;7170,46313604196;340,182512203506;3674,79474553225;399,609642853276;3817,25854952116;3313,70608816783;3343,75687178073;2008,74316611001;3609,37856913389;592,061921259942;943,41350479943;3104,63200934957;3455,03291546445;3148,22305928236;3250,70169064085;4883,31035197796;988,631734582979;1430,28524771866;1832,62147643646;2668,97593072627;660,605206195845;2034,12075662223;NA;4576,38268445646;3543,62367266499;1190,83137745585;663,39239110349;2156,34115828149;980,796179904849;3327,09905037553;4396,03240303486;526,030943695336;2956,70320238489;1790,1150452199
